"occurrence.hyp.","occurrence.con.","support.rule.","confidence","classical.index","entropic.index","implifiance.index","classical.simi","entropic.simi"
6,19,14.6341463414634,50,40.1821274130807,64.297414369066,32.5730298698792,55.2366733551025,0
19,6,46.3414634146341,5.26315789473684,27.6113432833855,3.89572122713256,11.0406426771989,14.2811730504036,0
6,19,14.6341463414634,16.6666666666667,10.7644273762114,17.8987039510515,6.44851448360804,14.2811730504036,0
19,6,46.3414634146341,10.5263157894737,36.1284978496175,8.70843572274383,17.4268991816771,31.986927986145,0
6,19,14.6341463414634,33.3333333333333,22.2870873313056,37.6123321156388,16.105917020661,31.986927986145,0
19,5,46.3414634146341,5.26315789473684,31.6505554576811,4.12487784002599,12.7478057468852,19.345161318779,0
5,19,12.1951219512195,20,13.4561863685866,21.9054489776566,8.5583875440086,19.345161318779,0
19,5,46.3414634146341,21.0526315789474,59.9296188099282,19.910266525237,35.4770345893386,86.5548670291901,0
5,19,12.1951219512195,80,74.8224902238203,89.2799305531973,69.9445384039448,86.5548670291901,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,4,46.3414634146341,5.26315789473684,35.8403716663176,4.33264390700635,14.5318890585855,26.5328705310822,0
4,19,9.75609756097561,25,17.0201638830015,27.9321670507735,11.6019628281282,26.5328705310822,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,4,46.3414634146341,5.26315789473684,35.8403716663176,4.33264390700635,14.5318890585855,26.5328705310822,0
4,19,9.75609756097561,25,17.0201638830015,27.9321670507735,11.6019628281282,26.5328705310822,0
19,3,46.3414634146341,5.26315789473684,40.1281235533615,4.47233595595828,16.3708809960336,37.0333075523376,0
3,19,7.31707317073171,33.3333333333333,21.9165800483885,38.3332683621649,16.2608895923391,37.0333075523376,0
19,3,46.3414634146341,10.5263157894737,49.4477652164082,9.42355486693975,24.2842498067712,69.7471857070923,0
3,19,7.31707317073171,66.6666666666667,47.8214831183976,83.6124192150114,42.7119480631068,69.7471857070923,0
19,3,46.3414634146341,5.26315789473684,40.1281235533615,4.47233595595828,16.3708809960336,37.0333075523376,0
3,19,7.31707317073171,33.3333333333333,21.9165800483885,38.3332683621649,16.2608895923391,37.0333075523376,0
19,2,46.3414634146341,5.26315789473684,44.4603259283317,4.58435846696369,18.2420194218979,53.0292212963104,0
2,19,4.8780487804878,50,29.113596569634,65.0917378173443,24.1984480775118,53.0292212963104,0
19,19,46.3414634146341,42.1052631578947,32.5618690868672,35.7513558857049,22.056465731505,39.3099755048752,0
19,19,46.3414634146341,42.1052631578947,32.5618690868672,35.7513558857049,22.056465731505,39.3099755048752,0
19,18,46.3414634146341,26.3157894736842,12.2288021669388,15.0057382132328,6.92734294579388,12.3645909130573,0
18,19,43.9024390243902,27.7777777777778,11.1931989740817,16.7577892980026,6.49880574856836,12.3645909130573,0
19,18,46.3414634146341,47.3684210526316,49.8776741589807,48.5907557682245,35.8783365962019,59.0181708335876,0
18,19,43.9024390243902,50,49.8689907134453,55.3051251670817,36.7665811584154,59.0181708335876,0
19,18,46.3414634146341,63.1578947368421,83.3357878755588,75.3986209344997,67.8479130488214,89.7375166416168,0
18,19,43.9024390243902,66.6666666666667,84.6816012639702,78.847340666362,70.6627560720709,89.7375166416168,0
19,17,46.3414634146341,36.8421052631579,32.4719417188616,30.5154423403942,21.2733982144,37.7204716205597,0
17,19,41.4634146341463,41.1764705882353,30.856664356619,39.1503015823663,21.2422686706222,37.7204716205597,0
19,17,46.3414634146341,36.8421052631579,32.4719417188616,30.5154423403942,21.2733982144,37.7204716205597,0
17,19,41.4634146341463,41.1764705882353,30.856664356619,39.1503015823663,21.2422686706222,37.7204716205597,0
19,17,46.3414634146341,52.6315789473684,67.2576140518932,62.0934386074331,50.9357917030674,77.5177717208862,0
17,19,41.4634146341463,58.8235294117647,69.0190719947136,71.5464028277862,54.9255013590328,77.5177717208862,0
19,16,46.3414634146341,57.8947368421053,81.5885749929613,70.6560753121507,64.6273498208161,90.6031250953674,0
16,19,39.0243902439024,68.75,85.6712960304726,81.5529327107597,73.1408617132125,90.6031250953674,0
19,16,46.3414634146341,52.6315789473684,71.9510774087774,62.9062291014508,54.8143028291259,82.8806936740875,0
16,19,39.0243902439024,62.5,75.2806313757611,76.2613537253488,61.8126812839566,82.8806936740875,0
19,15,46.3414634146341,26.3157894736842,23.2407381697444,18.4843673640402,13.7200594535243,22.9627221822739,0
15,19,36.5853658536585,33.3333333333333,18.8985576549521,30.6922082332583,12.3406486452551,22.9627221822739,0
19,15,46.3414634146341,31.5789473684211,32.3624439345794,25.6979877401786,20.4001435998197,35.912960767746,0
15,19,36.5853658536585,40,28.9446426177693,40.3008718954546,20.1819607567015,35.912960767746,0
19,14,46.3414634146341,26.3157894736842,27.6154304579964,19.6801493868218,16.4759632696265,27.9572010040283,0
14,19,34.1463414634146,35.7142857142857,22.4989700573837,35.3402442110081,15.2494190106559,27.9572010040283,0
19,14,46.3414634146341,47.3684210526316,70.4090222734096,52.2157864010792,52.0321570003123,83.8004529476166,0
14,19,34.1463414634146,64.2857142857143,75.9894675242707,78.9998703782308,63.7952846990001,83.8004529476166,0
19,14,46.3414634146341,42.1052631578947,59.5563777920035,42.9770089644466,42.0921808131802,72.3639965057373,0
14,19,34.1463414634146,57.1428571428571,62.3510565295301,71.8782754827758,50.0620500668666,72.3639965057373,0
19,14,46.3414634146341,21.0526315789474,19.4959971897013,13.9138936801039,10.7826726730909,16.4355367422104,0
14,19,34.1463414634146,28.5714285714286,13.8810854131921,25.9614712371796,8.72159783246126,16.4355367422104,0
19,14,46.3414634146341,47.3684210526316,70.4090222734096,52.2157864010792,52.0321570003123,83.8004529476166,0
14,19,34.1463414634146,64.2857142857143,75.9894675242707,78.9998703782308,63.7952846990001,83.8004529476166,0
19,13,46.3414634146341,26.3157894736842,32.238089691821,21.136290656595,19.4162744063345,33.8208258152008,0
13,19,31.7073170731707,38.4615384615385,26.7734379851863,40.2435732826251,18.8315966862744,33.8208258152008,0
19,13,46.3414634146341,47.3684210526316,74.6217685797382,52.8037902751284,55.4327447787538,88.7306153774261,0
13,19,31.7073170731707,69.2307692307692,82.477171153829,83.0490271240383,71.551872263486,88.7306153774261,0
19,13,46.3414634146341,31.5789473684211,42.4274000237596,28.41092204874,27.2100373580125,49.6035724878311,0
13,19,31.7073170731707,46.1538461538462,39.7652001902434,52.3132639898196,29.7832640773202,49.6035724878311,0
19,13,46.3414634146341,42.1052631578947,64.4355240663051,43.6582076723907,45.8175839309231,78.9562821388245,0
13,19,31.7073170731707,61.5384615384615,69.6165835814515,77.0977108209085,57.8103934817354,78.9562821388245,0
19,12,46.3414634146341,21.0526315789474,27.6463455667918,15.6574543749395,15.6097820474485,25.4003793001175,0
12,19,29.2682926829268,33.3333333333333,20.1233713169688,34.2192240093599,13.6567313405174,25.4003793001175,0
19,12,46.3414634146341,26.3157894736842,37.0332497755508,22.4249773628723,22.4941320582347,40.5984878540039,0
12,19,29.2682926829268,41.6666666666667,31.8347298368623,45.7986487011884,23.2415721855143,40.5984878540039,0
19,12,46.3414634146341,21.0526315789474,27.6463455667918,15.6574543749395,15.6097820474485,25.4003793001175,0
12,19,29.2682926829268,33.3333333333333,20.1233713169688,34.2192240093599,13.6567313405174,25.4003793001175,0
19,11,46.3414634146341,31.5789473684211,52.5177014722968,29.8954902034196,34.15757567782,65.5312061309814,0
11,19,26.8292682926829,54.5454545454545,53.8525235138694,70.4770163596306,43.391259907095,65.5312061309814,0
19,10,46.3414634146341,10.5263157894737,19.987526042215,7.02232695163164,9.33296692513478,11.0543370246887,0
10,19,24.390243902439,20,9.46070231306065,19.9293004030549,5.65076458931458,11.0543370246887,0
19,10,46.3414634146341,31.5789473684211,57.3771209233269,30.4545375627878,37.5461894819008,73.7116932868958,0
10,19,24.390243902439,60,62.120102903322,77.0584728568703,51.9974965938667,73.7116932868958,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,31.5789473684211,57.3771209233269,30.4545375627878,37.5461894819008,73.7116932868958,0
10,19,24.390243902439,60,62.120102903322,77.0584728568703,51.9974965938667,73.7116932868958,0
19,10,46.3414634146341,47.3684210526316,84.7318706246726,54.158629562535,63.7724969612603,97.87238240242,0
10,19,24.390243902439,90,97.0249380328646,91.3826473707246,93.4099532833342,97.87238240242,0
19,10,46.3414634146341,10.5263157894737,19.987526042215,7.02232695163164,9.33296692513478,11.0543370246887,0
10,19,24.390243902439,20,9.46070231306065,19.9293004030549,5.65076458931458,11.0543370246887,0
19,10,46.3414634146341,31.5789473684211,57.3771209233269,30.4545375627878,37.5461894819008,73.7116932868958,0
10,19,24.390243902439,60,62.120102903322,77.0584728568703,51.9974965938667,73.7116932868958,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,15.7894736842105,31.9579418740273,12.4697854007166,16.939992629462,28.3234447240829,0
9,19,21.9512195121951,33.3333333333333,21.3301922440036,36.3130090753638,14.9671386368933,28.3234447240829,0
19,9,46.3414634146341,31.5789473684211,62.0276520947564,30.9323561298686,40.8164905031836,81.4798355102539,0
9,19,21.9512195121951,66.6666666666667,71.0185454163841,82.5920853389038,61.8631013143648,81.4798355102539,0
19,9,46.3414634146341,5.26315789473684,16.868051797572,3.35793922338189,6.570842236361,6.02620281279087,0
9,19,21.9512195121951,11.1111111111111,5.75167470266781,10.9629056612927,2.96592405967358,6.02620281279087,0
19,9,46.3414634146341,15.7894736842105,31.9579418740273,12.4697854007166,16.939992629462,28.3234447240829,0
9,19,21.9512195121951,33.3333333333333,21.3301922440036,36.3130090753638,14.9671386368933,28.3234447240829,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,15.7894736842105,31.9579418740273,12.4697854007166,16.939992629462,28.3234447240829,0
9,19,21.9512195121951,33.3333333333333,21.3301922440036,36.3130090753638,14.9671386368933,28.3234447240829,0
19,8,46.3414634146341,10.5263157894737,27.6404912977238,7.79041102314151,13.1376100659316,18.7615990638733,0
8,19,19.5121951219512,25,14.333961293323,26.6657159940321,9.3599936696351,18.7615990638733,0
19,8,46.3414634146341,21.0526315789474,46.1863416190209,18.8464051299815,26.8862233695622,56.0409843921661,0
8,19,19.5121951219512,50,42.8147259803639,63.5784815458561,34.2411329550713,56.0409843921661,0
19,8,46.3414634146341,15.7894736842105,36.4231560646825,13.1570968617594,19.451506090539,35.6677711009979,0
8,19,19.5121951219512,37.5,26.2121949068756,42.3047583647155,19.2317039834567,35.6677711009979,0
19,8,46.3414634146341,31.5789473684211,66.4203486670085,31.3464681481337,43.9318586259099,88.3120596408844,0
8,19,19.5121951219512,75,80.1725648175971,87.2063901779514,72.8522420715166,88.3120596408844,0
19,8,46.3414634146341,5.26315789473684,20.1787964347386,3.53209754205677,7.93599140366539,7.98506066203117,0
8,19,19.5121951219512,12.5,7.04974834563917,12.7689868038716,3.8090639328974,7.98506066203117,0
19,8,46.3414634146341,10.5263157894737,27.6404912977238,7.79041102314151,13.1376100659316,18.7615990638733,0
8,19,19.5121951219512,25,14.333961293323,26.6657159940321,9.3599936696351,18.7615990638733,0
19,7,46.3414634146341,26.3157894736842,60.9449002223029,25.2802041505529,38.2277943368875,83.5225522518158,0
7,19,17.0731707317073,71.4285714285714,72.3938410055579,85.7086264134874,64.9862443868796,83.5225522518158,0
19,7,46.3414634146341,15.7894736842105,40.9853281543848,13.6111192335965,22.0378248514329,44.6139931678772,0
7,19,17.0731707317073,42.8571428571429,32.363418892431,50.4144755937824,24.9042033747028,44.6139931678772,0
19,7,46.3414634146341,15.7894736842105,40.9853281543848,13.6111192335965,22.0378248514329,44.6139931678772,0
7,19,17.0731707317073,42.8571428571429,32.363418892431,50.4144755937824,24.9042033747028,44.6139931678772,0
19,6,46.3414634146341,10.5263157894737,36.1284978496175,8.70843572274383,17.4268991816771,31.986927986145,0
6,19,14.6341463414634,33.3333333333333,22.2870873313056,37.6123321156388,16.105917020661,31.986927986145,0
19,6,46.3414634146341,21.0526315789474,55.4875775379558,19.6081228191348,32.6785554473939,76.7717599868774,0
6,19,14.6341463414634,66.6666666666667,62.4153590298317,83.2339799528557,55.0706860737346,76.7717599868774,0
19,6,46.3414634146341,15.7894736842105,45.5806182554508,13.970846795659,24.6628643505407,55.2366733551025,0
6,19,14.6341463414634,50,40.1821274130807,64.297414369066,32.5730298698792,55.2366733551025,0
19,6,46.3414634146341,15.7894736842105,45.5806182554508,13.970846795659,24.6628643505407,55.2366733551025,0
6,19,14.6341463414634,50,40.1821274130807,64.297414369066,32.5730298698792,55.2366733551025,0
19,5,46.3414634146341,10.5263157894737,40.5478163567116,8.99871510001285,19.6856312018831,41.7497336864471,0
5,19,12.1951219512195,40,28.2147385360283,46.8535574572578,21.6308585777937,41.7497336864471,0
19,5,46.3414634146341,10.5263157894737,40.5478163567116,8.99871510001285,19.6856312018831,41.7497336864471,0
5,19,12.1951219512195,40,28.2147385360283,46.8535574572578,21.6308585777937,41.7497336864471,0
19,4,46.3414634146341,10.5263157894737,45.0064576471731,9.23016411939982,21.9811797937776,54.2798399925232,0
4,19,9.75609756097561,50,36.2865802706829,64.7971252530471,29.7947928991284,54.2798399925232,0
19,4,46.3414634146341,10.5263157894737,45.0064576471731,9.23016411939982,21.9811797937776,54.2798399925232,0
4,19,9.75609756097561,50,36.2865802706829,64.7971252530471,29.7947928991284,54.2798399925232,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,4,46.3414634146341,10.5263157894737,45.0064576471731,9.23016411939982,21.9811797937776,54.2798399925232,0
4,19,9.75609756097561,50,36.2865802706829,64.7971252530471,29.7947928991284,54.2798399925232,0
19,4,46.3414634146341,5.26315789473684,35.8403716663176,4.33264390700635,14.5318890585855,26.5328705310822,0
4,19,9.75609756097561,25,17.0201638830015,27.9321670507735,11.6019628281282,26.5328705310822,0
19,4,46.3414634146341,15.7894736842105,54.6288921477012,14.5249183051255,29.8895033924953,80.0099074840546,0
4,19,9.75609756097561,75,63.2157759034649,87.6028907654867,58.1486909269679,80.0099074840546,0
19,3,46.3414634146341,5.26315789473684,40.1281235533615,4.47233595595828,16.3708809960336,37.0333075523376,0
3,19,7.31707317073171,33.3333333333333,21.9165800483885,38.3332683621649,16.2608895923391,37.0333075523376,0
19,3,46.3414634146341,10.5263157894737,49.4477652164082,9.42355486693975,24.2842498067712,69.7471857070923,0
3,19,7.31707317073171,66.6666666666667,47.8214831183976,83.6124192150114,42.7119480631068,69.7471857070923,0
19,3,46.3414634146341,5.26315789473684,40.1281235533615,4.47233595595828,16.3708809960336,37.0333075523376,0
3,19,7.31707317073171,33.3333333333333,21.9165800483885,38.3332683621649,16.2608895923391,37.0333075523376,0
19,2,46.3414634146341,5.26315789473684,44.4603259283317,4.58435846696369,18.2420194218979,53.0292212963104,0
2,19,4.8780487804878,50,29.113596569634,65.0917378173443,24.1984480775118,53.0292212963104,0
19,18,46.3414634146341,36.8421052631579,27.45823976966,28.1156877495995,17.7899617814691,32.1155518293381,0
18,19,43.9024390243902,38.8888888888889,26.5124787962466,32.488173358635,17.6055346749421,32.1155518293381,0
19,18,46.3414634146341,42.1052631578947,38.0043030938076,38.3573391679681,26.018378188421,45.2943176031113,0
18,19,43.9024390243902,44.4444444444444,37.432406445846,43.1098199160747,26.2658681355775,45.2943176031113,0
19,18,46.3414634146341,42.1052631578947,38.0043030938076,38.3573391679681,26.018378188421,45.2943176031113,0
18,19,43.9024390243902,44.4444444444444,37.432406445846,43.1098199160747,26.2658681355775,45.2943176031113,0
19,17,46.3414634146341,26.3157894736842,15.4974886217565,16.1824933640947,8.91790037907821,15.258976817131,0
17,19,41.4634146341463,29.4117647058824,13.3279851651608,20.3750787573621,8.05914744096918,15.258976817131,0
19,17,46.3414634146341,52.6315789473684,67.2576140518932,62.0934386074331,50.9357917030674,77.5177717208862,0
17,19,41.4634146341463,58.8235294117647,69.0190719947136,71.5464028277862,54.9255013590328,77.5177717208862,0
19,17,46.3414634146341,63.1578947368421,86.451057785396,75.9497928963993,70.7028047981619,92.9024696350098,0
17,19,41.4634146341463,70.5882352941177,89.1516995975533,82.4453485549179,76.6159636446531,92.9024696350098,0
19,16,46.3414634146341,42.1052631578947,49.0261230396069,41.1908517109559,34.1632087039423,58.5105538368225,0
16,19,39.0243902439024,50,48.8602450012418,57.8428983213198,36.6964861077361,58.5105538368225,0
19,16,46.3414634146341,15.7894736842105,8.03311512857412,8.04046104373051,3.92239683532647,5.24820610880852,0
16,19,39.0243902439024,18.75,5.48601837136804,11.1271976512944,2.88710469376661,5.24820610880852,0
19,15,46.3414634146341,31.5789473684211,32.3624439345794,25.6979877401786,20.4001435998197,35.912960767746,0
15,19,36.5853658536585,40,28.9446426177693,40.3008718954546,20.1819607567015,35.912960767746,0
19,15,46.3414634146341,31.5789473684211,32.3624439345794,25.6979877401786,20.4001435998197,35.912960767746,0
15,19,36.5853658536585,40,28.9446426177693,40.3008718954546,20.1819607567015,35.912960767746,0
19,14,46.3414634146341,36.8421052631579,48.2405106802934,34.9204331958746,32.4473983184999,57.9685151576996,0
14,19,34.1463414634146,50,47.7147130229792,59.8185662028703,36.4596052131909,57.9685151576996,0
19,14,46.3414634146341,52.6315789473684,79.9500411059908,64.1989981538808,61.5329131516492,91.6035652160645,0
14,19,34.1463414634146,71.4285714285714,86.8824840979921,84.0966987573933,75.964848613181,91.6035652160645,0
19,14,46.3414634146341,31.5789473684211,37.3492539667714,27.3540521976635,23.7586856613606,42.4062043428421,0
14,19,34.1463414634146,42.8571428571429,33.97082948634,45.8664522145053,24.5492536865276,42.4062043428421,0
19,14,46.3414634146341,21.0526315789474,19.4959971897013,13.9138936801039,10.7826726730909,16.4355367422104,0
14,19,34.1463414634146,28.5714285714286,13.8810854131921,25.9614712371796,8.72159783246126,16.4355367422104,0
19,14,46.3414634146341,36.8421052631579,48.2405106802934,34.9204331958746,32.4473983184999,57.9685151576996,0
14,19,34.1463414634146,50,47.7147130229792,59.8185662028703,36.4596052131909,57.9685151576996,0
19,13,46.3414634146341,36.8421052631579,53.4211295924302,35.7334699695816,36.1859238193714,65.4494643211365,0
13,19,31.7073170731707,53.8461538461538,54.6648435582809,68.2196685987908,43.2435268589409,65.4494643211365,0
19,13,46.3414634146341,31.5789473684211,42.4274000237596,28.41092204874,27.2100373580125,49.6035724878311,0
13,19,31.7073170731707,46.1538461538462,39.7652001902434,52.3132639898196,29.7832640773202,49.6035724878311,0
19,13,46.3414634146341,42.1052631578947,64.4355240663051,43.6582076723907,45.8175839309231,78.9562821388245,0
13,19,31.7073170731707,61.5384615384615,69.6165835814515,77.0977108209085,57.8103934817354,78.9562821388245,0
19,13,46.3414634146341,10.5263157894737,10.819927589279,5.90096907340452,4.87923927819021,5.05419559776783,0
13,19,31.7073170731707,15.3846153846154,5.2255553640967,12.1445976505473,2.7519885036687,5.05419559776783,0
19,12,46.3414634146341,15.7894736842105,19.761918403642,10.479989943822,10.1931250879356,13.8739466667175,0
12,19,29.2682926829268,25,11.7445131889149,24.0257249858257,7.28115355220722,13.8739466667175,0
19,12,46.3414634146341,36.8421052631579,58.4250249984097,36.4104418232326,39.828848216407,72.9144930839539,0
12,19,29.2682926829268,58.3333333333333,62.2033363936707,74.4553759693645,50.9682166528554,72.9144930839539,0
19,12,46.3414634146341,31.5789473684211,47.5104659069244,29.2288635767978,30.6951102674525,57.3844850063324,0
12,19,29.2682926829268,50,46.3852055736997,61.3821544028262,36.0202159523755,57.3844850063324,0
19,11,46.3414634146341,15.7894736842105,23.5697275725039,11.0774775523573,12.2799944776276,17.6434725522995,0
11,19,26.8292682926829,27.2727272727273,14.2854116238896,27.5452063731123,9.22043137557077,17.6434725522995,0
19,10,46.3414634146341,10.5263157894737,19.987526042215,7.02232695163164,9.33296692513478,11.0543370246887,0
10,19,24.390243902439,20,9.46070231306065,19.9293004030549,5.65076458931458,11.0543370246887,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,21.0526315789474,36.7246423485816,17.7140576842175,21.0850067704939,38.4157091379166,0
10,19,24.390243902439,40,29.3027876191337,44.7292060868118,21.5202970004401,38.4157091379166,0
19,10,46.3414634146341,36.8421052631579,67.6576959472579,37.4807568846052,46.6392212806915,86.4118874073029,0
10,19,24.390243902439,70,78.2630721754798,84.3725188586324,69.0103344134957,86.4118874073029,0
19,10,46.3414634146341,47.3684210526316,84.7318706246726,54.158629562535,63.7724969612603,97.87238240242,0
10,19,24.390243902439,90,97.0249380328646,91.3826473707246,93.4099532833342,97.87238240242,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,26.3157894736842,46.8278897576555,23.9083639750504,28.8622706579439,56.7475497722626,0
10,19,24.390243902439,50,44.7959407575917,62.6180421025542,35.3173185729539,56.7475497722626,0
19,10,46.3414634146341,10.5263157894737,19.987526042215,7.02232695163164,9.33296692513478,11.0543370246887,0
10,19,24.390243902439,20,9.46070231306065,19.9293004030549,5.65076458931458,11.0543370246887,0
19,10,46.3414634146341,21.0526315789474,36.7246423485816,17.7140576842175,21.0850067704939,38.4157091379166,0
10,19,24.390243902439,40,29.3027876191337,44.7292060868118,21.5202970004401,38.4157091379166,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,36.8421052631579,71.8001747660146,37.9124676389517,49.7372323893948,91.7031347751617,0
9,19,21.9512195121951,77.7777777777778,86.0212023758545,88.1908913167611,78.8807842924469,91.7031347751617,0
19,9,46.3414634146341,36.8421052631579,71.8001747660146,37.9124676389517,49.7372323893948,91.7031347751617,0
9,19,21.9512195121951,77.7777777777778,86.0212023758545,88.1908913167611,78.8807842924469,91.7031347751617,0
19,9,46.3414634146341,15.7894736842105,31.9579418740273,12.4697854007166,16.939992629462,28.3234447240829,0
9,19,21.9512195121951,33.3333333333333,21.3301922440036,36.3130090753638,14.9671386368933,28.3234447240829,0
19,9,46.3414634146341,5.26315789473684,16.868051797572,3.35793922338189,6.570842236361,6.02620281279087,0
9,19,21.9512195121951,11.1111111111111,5.75167470266781,10.9629056612927,2.96592405967358,6.02620281279087,0
19,9,46.3414634146341,26.3157894736842,51.6762691955839,24.4422725143222,32.0535314669074,65.7650232315063,0
9,19,21.9512195121951,55.5555555555556,52.9055815262918,72.7562161069606,43.4406007131339,65.7650232315063,0
19,9,46.3414634146341,26.3157894736842,51.6762691955839,24.4422725143222,32.0535314669074,65.7650232315063,0
9,19,21.9512195121951,55.5555555555556,52.9055815262918,72.7562161069606,43.4406007131339,65.7650232315063,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,9,46.3414634146341,21.0526315789474,41.442706914776,18.347787607826,23.9662148240996,46.6687023639679,0
9,19,21.9512195121951,44.4444444444444,35.4111090861051,52.0316583324879,27.1081861851058,46.6687023639679,0
19,8,46.3414634146341,15.7894736842105,36.4231560646825,13.1570968617594,19.451506090539,35.6677711009979,0
8,19,19.5121951219512,37.5,26.2121949068756,42.3047583647155,19.2317039834567,35.6677711009979,0
19,8,46.3414634146341,21.0526315789474,46.1863416190209,18.8464051299815,26.8862233695622,56.0409843921661,0
8,19,19.5121951219512,50,42.8147259803639,63.5784815458561,34.2411329550713,56.0409843921661,0
19,8,46.3414634146341,10.5263157894737,27.6404912977238,7.79041102314151,13.1376100659316,18.7615990638733,0
8,19,19.5121951219512,25,14.333961293323,26.6657159940321,9.3599936696351,18.7615990638733,0
19,8,46.3414634146341,15.7894736842105,36.4231560646825,13.1570968617594,19.451506090539,35.6677711009979,0
8,19,19.5121951219512,37.5,26.2121949068756,42.3047583647155,19.2317039834567,35.6677711009979,0
19,8,46.3414634146341,31.5789473684211,66.4203486670085,31.3464681481337,43.9318586259099,88.3120596408844,0
8,19,19.5121951219512,75,80.1725648175971,87.2063901779514,72.8522420715166,88.3120596408844,0
19,8,46.3414634146341,26.3157894736842,56.4010939693335,24.8928747188543,35.1885639726862,74.9007761478424,0
8,19,19.5121951219512,62.5,62.1529013784611,79.8832805483755,53.2738570773606,74.9007761478424,0
19,7,46.3414634146341,5.26315789473684,23.7725002061634,3.70910415680859,9.43076072117811,10.6407523155212,0
7,19,17.0731707317073,14.2857142857143,8.68375604736601,14.9996235475435,4.93011931398558,10.6407523155212,0
19,7,46.3414634146341,15.7894736842105,40.9853281543848,13.6111192335965,22.0378248514329,44.6139931678772,0
7,19,17.0731707317073,42.8571428571429,32.363418892431,50.4144755937824,24.9042033747028,44.6139931678772,0
19,7,46.3414634146341,10.5263157894737,31.8068115172552,8.2730514395696,15.2346238262202,24.4895473122597,0
7,19,17.0731707317073,28.5714285714286,17.800426242716,31.3343549996588,12.201688987824,24.4895473122597,0
19,6,46.3414634146341,21.0526315789474,55.4875775379558,19.6081228191348,32.6785554473939,76.7717599868774,0
6,19,14.6341463414634,66.6666666666667,62.4153590298317,83.2339799528557,55.0706860737346,76.7717599868774,0
19,6,46.3414634146341,10.5263157894737,36.1284978496175,8.70843572274383,17.4268991816771,31.986927986145,0
6,19,14.6341463414634,33.3333333333333,22.2870873313056,37.6123321156388,16.105917020661,31.986927986145,0
